,tenure,gender,geography,salary_quantiles,age_quantiles,num_products,has_card
3341,8,1,1,0,4,1,1
3342,1,1,2,4,4,1,1
3343,5,0,2,6,1,2,1
3344,0,0,2,5,3,2,0
3345,8,1,1,1,3,2,0
3346,5,1,2,2,5,1,1
3347,2,1,2,1,5,2,0
3348,3,1,2,6,4,1,1
3349,3,0,1,1,0,1,1
3350,5,0,1,5,5,1,1
3351,8,0,1,2,2,1,1
3352,4,1,2,1,0,2,1
3353,9,1,2,5,3,1,1
3354,6,1,1,2,3,1,1
3355,6,0,1,0,4,3,1
3356,9,0,2,2,3,2,1
3357,0,1,1,0,3,2,1
3358,7,1,1,4,2,1,0
3359,4,0,1,4,2,1,1
3360,8,0,2,4,5,2,1
3361,3,1,2,6,1,1,1
3362,2,1,1,3,0,2,1
3363,1,0,1,5,1,1,1
3364,7,0,1,6,0,1,1
3365,10,1,2,5,3,2,1
3366,8,0,2,6,0,3,1
3367,8,0,2,2,2,2,1
3368,6,1,2,6,2,1,1
3369,3,0,2,3,3,2,1
3370,0,0,1,2,1,1,0
3371,5,1,2,0,6,2,1
3372,4,1,2,1,2,1,1
3373,8,1,2,2,6,1,1
3374,3,1,2,3,6,2,0
3375,8,1,2,0,3,1,1
3376,8,0,2,2,6,1,0
3377,8,1,1,2,0,2,0
3378,7,1,1,3,5,2,1
3379,8,0,1,3,3,2,1
3380,5,1,2,5,1,2,1
3381,1,1,1,4,0,1,1
3382,0,1,2,0,2,1,1
3383,2,1,2,1,3,2,0
3384,8,1,2,6,1,1,1
3385,5,1,1,2,3,2,1
3386,1,1,2,2,5,1,1
3387,6,1,1,5,5,1,0
3388,9,1,1,4,0,2,0
3389,9,1,2,0,3,1,1
3390,3,0,2,1,6,1,1
3391,8,1,2,0,3,1,1
3392,1,0,2,1,4,2,1
3393,3,0,1,3,3,2,0
3394,5,0,2,5,3,1,1
3395,5,1,1,6,1,2,1
3396,2,0,1,1,2,2,0
3397,5,1,1,6,2,1,0
3398,4,0,2,1,6,2,1
3399,5,0,2,0,2,2,0
3400,4,0,2,3,0,2,1
3401,7,1,1,3,3,2,1
3402,3,0,1,5,1,2,1
3403,0,0,1,4,1,1,1
3404,9,1,2,3,2,1,1
3405,8,1,2,1,0,1,1
3406,1,0,1,0,4,1,0
3407,1,0,2,0,4,1,0
3408,9,1,1,1,6,1,1
3409,2,1,1,5,6,1,1
3410,7,0,1,5,3,2,1
3411,2,0,1,4,0,1,1
3412,10,0,2,3,1,2,0
3413,5,1,1,0,3,2,1
3414,7,0,2,4,5,1,0
3415,1,0,1,2,2,1,1
3416,5,0,1,1,3,1,1
3417,6,1,1,3,0,2,1
3418,1,1,2,1,1,2,0
3419,2,1,1,0,2,2,1
3420,4,0,2,0,6,1,0
3421,4,1,1,5,1,2,1
3422,1,1,2,1,6,1,0
3423,0,0,2,0,6,1,0
3424,1,1,2,5,2,2,0
3425,3,1,1,6,2,2,1
3426,2,1,2,6,2,2,1
3427,6,0,2,5,2,2,1
3428,3,0,1,1,4,2,1
3429,8,0,2,3,6,2,1
3430,7,1,2,4,0,1,0
3431,1,1,2,0,6,2,1
3432,5,0,1,4,6,1,0
3433,4,1,1,3,0,1,1
3434,10,0,2,0,2,2,1
3435,8,0,2,4,1,1,1
3436,7,0,1,3,3,2,1
3437,7,0,1,2,3,1,1
3438,2,1,1,1,3,2,1
3439,3,0,1,6,6,1,1
3440,5,1,2,6,3,2,1
3441,8,1,2,0,5,2,0
3442,9,1,2,1,1,1,1
3443,1,1,2,4,6,2,0
3444,4,0,2,5,3,1,1
3445,8,0,1,4,4,1,1
3446,4,1,1,1,5,1,1
3447,9,1,1,3,1,2,1
3448,7,0,2,0,1,2,0
3449,9,0,2,2,3,2,0
3450,8,1,1,5,5,1,0
3451,8,1,1,3,3,1,1
3452,5,0,2,3,5,2,0
3453,6,1,1,1,2,1,1
3454,6,1,2,4,3,2,1
3455,0,1,1,0,2,2,0
3456,5,0,2,5,6,1,1
3457,8,0,2,2,6,2,1
3458,7,0,2,2,3,1,1
3459,0,0,2,6,2,1,0
3460,8,0,1,4,6,1,0
3461,8,0,2,3,1,2,1
3462,5,0,1,5,3,2,1
3463,10,1,2,2,2,1,1
3464,4,0,1,2,6,1,0
3465,2,0,2,2,1,1,1
3466,8,0,2,5,1,1,1
3467,2,0,1,5,2,2,1
3468,8,1,2,2,1,1,1
3469,7,1,1,5,3,1,1
3470,6,1,2,6,3,2,0
3471,2,1,2,1,6,1,1
3472,10,0,2,3,5,2,1
3473,1,0,1,1,2,1,1
3474,5,1,2,2,6,1,1
3475,5,1,2,0,3,1,0
3476,9,1,1,1,2,4,0
3477,9,1,2,4,4,2,1
3478,7,1,2,6,6,2,1
3479,9,0,1,0,6,2,1
3480,2,0,2,1,6,2,1
3481,7,1,1,5,1,1,0
3482,6,1,2,1,3,2,1
3483,7,1,2,3,2,1,1
3484,8,1,2,0,6,1,1
3485,8,0,1,4,3,1,0
3486,7,0,2,2,5,1,1
3487,3,0,2,5,2,2,0
3488,0,0,2,6,2,2,0
3489,5,0,1,4,5,1,1
3490,6,0,2,2,3,1,1
3491,5,1,2,3,4,2,0
3492,10,0,2,2,3,1,1
3493,2,1,2,3,6,2,1
3494,1,0,2,4,4,1,1
3495,9,1,1,2,1,1,1
3496,6,0,2,3,5,2,1
3497,3,0,2,3,3,2,1
3498,0,1,2,0,0,1,1
3499,4,0,1,0,1,1,1
3500,6,1,1,6,3,2,1
3501,2,1,2,5,3,1,1
3502,7,1,2,4,1,1,0
3503,1,1,1,3,5,1,0
3504,3,0,1,6,2,2,1
3505,8,1,1,5,6,2,1
3506,3,1,1,3,4,1,0
3507,3,0,2,0,2,1,1
3508,6,1,1,0,1,2,1
3509,5,0,2,3,4,2,1
3510,7,1,1,3,4,1,1
3511,5,1,1,1,3,2,1
3512,9,0,1,5,3,2,1
3513,7,0,1,2,3,1,1
3514,3,1,2,6,0,1,1
3515,6,1,1,5,2,1,0
3516,9,1,2,0,2,2,1
3517,3,1,1,0,6,2,1
3518,9,1,2,0,6,2,0
3519,9,1,1,1,1,2,0
3520,5,1,2,5,5,2,1
3521,3,0,1,0,4,3,0
3522,1,0,2,6,6,1,1
3523,5,0,2,6,1,2,0
3524,8,0,2,0,5,3,1
3525,8,1,1,6,6,2,1
3526,8,0,1,5,5,1,1
3527,5,1,2,5,1,2,1
3528,9,0,2,1,2,1,0
3529,4,1,2,1,1,2,1
3530,0,0,2,3,3,1,0
3531,6,0,2,5,2,2,0
3532,1,1,2,5,6,3,0
3533,5,1,1,5,2,2,1
3534,1,0,2,0,4,1,0
3535,4,0,2,0,2,2,1
3536,1,0,2,5,5,2,1
3537,9,0,2,6,5,1,1
3538,2,0,1,4,0,2,0
3539,8,0,2,5,5,1,1
3540,0,1,2,3,1,1,1
3541,1,1,2,4,0,2,0
3542,2,1,1,3,6,2,1
3543,8,1,1,5,4,3,0
3544,3,1,1,5,0,1,1
3545,8,1,1,6,1,1,0
3546,3,0,1,3,3,2,0
3547,10,0,1,1,0,1,0
3548,5,1,1,2,5,1,1
3549,8,0,2,5,5,1,1
3550,4,1,1,2,6,2,1
3551,2,0,1,3,2,1,1
3552,4,0,2,1,2,1,0
3553,3,1,1,0,1,2,1
3554,6,0,1,4,3,1,1
3555,3,0,1,4,1,1,0
3556,4,1,1,6,1,2,1
3557,6,0,2,3,2,1,0
3558,9,0,2,3,1,2,0
3559,2,0,2,2,1,2,0
3560,5,0,1,5,2,3,1
3561,8,1,2,0,0,2,1
3562,4,1,1,1,6,2,1
3563,6,1,2,3,6,1,0
3564,7,0,2,2,1,1,0
3565,6,0,1,5,4,1,1
3566,3,0,1,1,1,2,1
3567,8,1,1,1,6,2,1
3568,4,1,1,0,1,1,0
3569,9,1,1,1,2,1,0
3570,6,1,2,5,2,1,1
3571,4,0,2,6,5,2,1
3572,6,1,2,4,2,2,1
3573,6,0,1,5,2,2,1
3574,3,0,1,6,1,1,0
3575,1,0,1,5,6,1,1
3576,9,1,1,0,2,1,1
3577,2,0,2,2,3,1,1
3578,8,1,1,2,1,1,1
3579,5,0,2,5,6,2,1
3580,2,0,2,2,5,2,1
3581,1,1,1,4,0,1,1
3582,9,1,1,4,5,1,1
3583,6,0,2,4,6,1,0
3584,9,1,1,0,3,1,1
3585,7,1,2,5,2,2,1
3586,5,1,1,1,1,1,1
3587,0,0,2,0,3,2,1
3588,9,0,1,6,0,2,0
3589,9,1,2,6,2,2,1
3590,3,1,2,6,2,3,0
3591,1,1,2,2,4,2,0
3592,7,0,1,1,2,2,1
3593,1,1,2,6,2,2,0
3594,8,0,2,2,5,2,0
3595,6,0,1,3,3,2,1
3596,1,0,1,6,4,1,1
3597,3,0,2,1,0,1,0
3598,5,1,1,6,4,2,1
3599,5,1,2,0,0,2,0
3600,10,0,1,1,5,1,1
3601,4,0,2,1,1,2,1
3602,6,1,1,6,6,1,0
3603,8,1,2,2,3,1,1
3604,4,0,1,6,4,1,1
3605,4,0,1,0,4,1,1
3606,9,0,2,3,3,1,0
3607,2,0,1,2,1,2,1
3608,9,1,1,0,6,2,1
3609,6,0,2,2,0,2,1
3610,9,1,1,1,4,1,1
3611,3,1,2,4,5,2,1
3612,1,1,2,6,6,2,1
3613,4,1,2,2,3,2,1
3614,7,1,2,1,1,2,1
3615,4,1,2,3,4,1,1
3616,10,1,1,1,4,3,0
3617,6,1,1,0,3,1,1
3618,8,1,2,4,4,1,1
3619,2,0,1,6,4,1,1
3620,8,1,1,3,0,2,1
3621,9,1,1,4,4,2,1
3622,2,1,1,6,6,1,1
3623,9,0,1,4,6,2,0
3624,2,1,2,3,6,2,1
3625,1,0,2,1,0,1,1
3626,3,1,2,2,2,1,0
3627,5,0,1,3,5,1,1
3628,9,1,2,6,2,1,0
3629,1,1,2,4,2,1,1
3630,9,1,1,2,2,2,1
3631,8,1,2,6,6,1,1
3632,8,0,2,0,3,1,1
3633,5,0,1,0,4,1,1
3634,6,0,2,6,5,1,1
3635,9,0,2,2,4,2,0
3636,2,1,1,0,5,4,1
3637,2,1,2,3,6,1,1
3638,8,1,2,6,5,2,1
3639,9,1,2,5,1,1,1
3640,9,1,2,5,3,1,1
3641,2,1,2,5,2,1,0
3642,9,1,2,2,3,2,0
3643,1,0,1,6,6,3,0
3644,8,0,1,2,2,2,0
3645,4,0,1,1,0,2,1
3646,2,1,2,5,6,1,1
3647,9,0,2,2,3,1,1
3648,6,0,1,0,6,2,0
3649,5,0,1,0,5,1,1
3650,6,0,1,2,6,1,1
3651,2,1,1,5,0,2,1
3652,9,1,2,2,4,1,1
3653,3,1,1,3,2,2,0
3654,2,1,2,4,5,2,1
3655,6,1,2,0,4,1,1
3656,5,1,2,5,0,2,1
3657,8,1,2,5,6,2,1
3658,0,1,2,6,2,1,0
3659,6,0,2,0,4,2,1
3660,3,1,1,5,0,1,0
3661,6,0,1,4,3,1,0
3662,3,1,1,1,0,2,1
3663,2,0,1,5,3,2,1
3664,6,1,2,5,2,1,1
3665,6,0,2,2,2,2,1
3666,2,0,1,2,0,1,0
3667,1,0,2,1,2,2,0
3668,8,1,2,1,1,2,1
3669,8,0,2,3,1,1,1
3670,7,0,1,4,3,1,0
3671,7,0,2,0,0,1,1
3672,1,1,2,4,0,2,1
3673,4,0,2,5,6,2,1
3674,1,0,1,0,4,1,1
3675,4,0,1,5,2,2,1
3676,5,1,1,3,1,2,1
3677,4,0,1,3,4,1,1
3678,7,0,2,6,1,1,0
3679,9,1,2,3,6,2,1
3680,5,0,1,5,2,1,0
3681,7,1,1,5,2,1,1
3682,3,1,1,3,5,4,1
3683,5,1,1,0,0,2,0
3684,2,1,2,3,5,2,1
3685,8,1,2,2,1,2,1
3686,0,0,2,4,5,1,1
3687,9,1,1,0,5,1,0
3688,2,1,1,3,4,2,1
3689,2,0,1,1,1,1,1
3690,10,0,2,1,5,1,1
3691,0,1,2,4,5,1,0
3692,7,0,2,2,6,1,1
3693,6,1,1,4,4,2,0
3694,4,0,1,0,3,1,1
3695,9,1,1,3,5,1,1
3696,9,0,1,5,2,2,1
3697,3,0,2,4,1,2,1
3698,5,0,1,6,5,1,1
3699,2,1,2,4,3,2,1
3700,9,0,1,5,2,1,1
3701,5,0,1,0,2,1,1
3702,6,1,1,5,5,2,1
3703,1,0,2,1,0,2,1
3704,10,1,2,0,1,2,1
3705,7,1,2,0,6,2,0
3706,2,1,2,1,1,2,1
3707,5,0,2,5,2,2,1
3708,0,1,1,0,1,2,1
3709,8,1,2,4,6,2,1
3710,1,0,2,1,2,2,0
3711,6,0,1,6,5,2,1
3712,9,0,2,5,6,2,0
3713,5,1,1,0,1,1,0
3714,0,1,1,0,0,1,0
3715,5,1,2,0,0,1,1
3716,5,1,1,0,2,2,1
3717,4,0,1,1,5,1,1
3718,9,1,2,1,2,1,1
3719,4,1,1,2,5,1,0
3720,7,1,1,6,4,1,1
3721,5,0,1,0,0,3,1
3722,3,0,1,3,4,2,1
3723,2,0,2,0,5,1,1
3724,2,1,1,0,6,2,1
3725,1,0,2,6,0,1,1
3726,4,0,1,3,2,1,1
3727,3,1,1,4,3,1,1
3728,5,0,1,6,0,1,1
3729,5,0,1,5,0,2,1
3730,4,1,1,1,5,1,1
3731,5,1,1,2,3,1,0
3732,9,1,1,6,2,1,1
3733,10,1,2,4,5,2,1
3734,7,0,2,5,4,1,1
3735,1,0,1,0,0,1,1
3736,4,1,2,2,1,2,1
3737,6,0,2,6,2,1,1
3738,9,1,2,1,3,2,1
3739,7,0,2,1,0,1,0
3740,4,0,2,4,2,2,0
3741,4,1,1,6,6,2,1
3742,1,0,2,6,6,2,1
3743,7,1,1,2,3,2,1
3744,4,1,2,5,5,1,1
3745,4,1,1,3,1,1,1
3746,10,0,2,1,6,1,1
3747,8,0,2,6,0,1,1
3748,7,1,1,5,5,2,1
3749,4,1,1,3,6,2,1
3750,3,1,2,1,3,2,0
3751,8,1,1,5,2,2,0
3752,8,1,2,0,3,1,1
3753,0,0,1,4,0,1,1
3754,7,1,2,3,4,2,1
3755,2,1,1,4,2,2,0
3756,9,0,1,1,3,2,1
3757,8,0,1,0,1,1,1
3758,8,0,2,3,3,1,1
3759,0,0,2,2,4,1,0
3760,2,0,1,4,1,3,1
3761,4,0,2,0,2,1,1
3762,5,0,1,3,5,1,1
3763,4,0,1,6,0,1,0
3764,3,1,1,3,2,1,1
3765,6,0,2,3,4,1,1
3766,8,1,1,6,0,2,1
3767,4,1,2,1,2,2,0
3768,1,0,1,5,4,1,1
3769,7,1,2,1,4,2,0
3770,10,1,2,2,1,2,1
3771,4,0,1,1,1,2,0
3772,10,1,1,5,1,1,1
3773,5,0,1,0,5,1,0
3774,9,0,2,1,4,1,1
3775,1,0,1,2,5,1,0
3776,4,0,2,2,1,1,0
3777,1,0,2,3,2,2,0
3778,10,1,2,3,4,2,1
3779,1,1,1,1,0,1,1
3780,4,1,1,1,2,1,1
3781,10,0,2,6,3,1,0
3782,3,1,1,2,3,2,0
3783,6,1,1,2,6,1,1
3784,3,0,2,0,3,1,0
3785,9,1,1,4,5,2,1
3786,4,0,1,5,4,1,1
3787,9,0,1,5,2,1,1
3788,2,1,1,3,2,2,1
3789,4,1,2,2,2,1,0
3790,7,0,2,2,6,2,1
3791,1,0,2,1,1,2,0
3792,4,0,1,6,6,1,1
3793,4,0,2,5,1,2,1
3794,3,0,1,4,3,1,1
3795,10,1,2,0,1,1,1
3796,2,0,1,4,4,3,1
3797,5,0,1,2,2,1,1
3798,0,0,2,2,5,2,0
3799,4,0,1,4,2,1,0
3800,8,1,2,6,0,2,1
3801,7,0,1,3,6,1,1
3802,4,0,1,0,1,2,1
3803,2,1,1,2,6,2,1
3804,0,0,2,4,4,2,1
3805,7,1,1,4,4,1,1
3806,4,1,1,2,1,2,1
3807,4,1,2,3,5,1,1
3808,6,0,2,1,1,2,0
3809,4,1,1,6,5,1,1
3810,5,0,1,5,6,1,1
3811,1,1,1,5,2,2,0
3812,6,1,2,2,2,2,1
3813,6,0,1,0,5,2,1
3814,8,0,1,2,5,1,0
3815,9,1,1,0,0,3,1
3816,1,0,2,6,1,2,0
3817,5,1,1,3,6,2,0
3818,0,0,2,6,4,1,0
3819,7,0,2,6,5,2,1
3820,8,1,2,4,4,1,1
3821,2,1,2,1,3,1,0
3822,4,0,2,5,0,2,1
3823,8,0,1,0,3,2,1
3824,2,0,1,2,2,2,1
3825,6,0,2,6,3,1,0
3826,1,1,2,3,6,1,1
3827,6,0,1,0,1,1,1
3828,6,0,1,3,5,1,1
3829,2,0,1,5,2,1,1
3830,5,0,2,6,3,1,1
3831,2,1,2,5,2,2,1
3832,9,0,1,1,5,2,0
3833,5,1,1,5,4,1,1
3834,4,1,2,3,6,2,1
3835,8,1,1,0,1,1,1
3836,0,1,1,6,3,1,1
3837,6,0,1,1,2,1,1
3838,7,1,2,4,1,1,1
3839,2,1,1,3,2,1,1
3840,6,1,1,5,2,2,1
3841,7,1,1,2,5,2,0
3842,6,0,1,1,5,1,1
3843,2,0,2,2,2,1,1
3844,1,1,2,1,5,2,1
3845,7,1,2,6,4,1,0
3846,9,0,2,5,0,2,1
3847,0,1,1,0,1,2,1
3848,7,0,1,4,6,1,0
3849,5,0,2,1,6,2,1
3850,3,1,2,0,6,2,0
3851,3,0,1,0,4,4,1
3852,9,1,2,5,6,2,0
3853,6,1,1,2,5,4,0
3854,8,1,2,1,5,1,0
3855,0,1,1,6,1,2,1
3856,3,0,2,1,1,1,0
3857,5,1,1,2,1,1,1
3858,2,0,1,2,1,2,0
3859,6,1,1,5,1,2,1
3860,2,1,1,2,5,1,1
3861,3,0,2,5,0,1,0
3862,3,0,1,1,6,2,1
3863,2,1,2,1,5,2,1
3864,9,0,2,1,0,1,1
3865,2,1,2,0,3,2,1
3866,3,0,1,0,2,2,1
3867,8,0,2,5,3,2,1
3868,6,0,1,1,1,1,0
3869,5,0,2,0,1,1,1
3870,5,0,2,0,2,2,1
3871,4,1,1,3,2,2,0
3872,3,1,2,3,1,1,1
3873,2,1,1,3,5,2,1
3874,5,0,2,2,6,2,0
3875,2,1,1,5,2,3,0
3876,2,1,2,5,3,1,0
3877,9,1,1,2,3,1,1
3878,7,1,2,0,6,2,0
3879,5,1,1,0,2,2,1
3880,1,1,1,3,0,1,1
3881,4,0,2,6,6,1,1
3882,5,1,1,4,6,2,0
3883,3,0,1,1,1,2,1
3884,9,0,2,6,1,1,0
3885,7,0,2,4,1,2,0
3886,0,0,1,2,0,1,0
3887,4,1,1,0,3,1,1
3888,2,1,2,6,0,2,1
3889,3,1,1,0,1,2,0
3890,8,0,1,3,2,3,1
3891,0,0,2,0,2,1,1
3892,8,0,1,2,1,1,1
3893,7,1,1,1,5,1,1
3894,4,0,2,0,6,2,1
3895,1,0,2,0,1,1,1
3896,1,1,1,4,2,2,1
3897,9,0,1,0,3,1,1
3898,9,1,2,6,4,1,0
3899,6,1,1,6,4,2,1
3900,9,0,1,3,0,1,1
3901,8,0,2,0,4,3,0
3902,3,0,1,2,0,3,1
3903,8,0,1,0,2,1,1
3904,3,0,1,1,2,1,0
3905,2,1,1,6,4,2,1
3906,10,1,1,6,5,2,1
3907,3,1,2,1,3,1,0
3908,1,0,1,2,5,1,1
3909,7,0,1,3,2,2,0
3910,2,0,1,0,3,1,1
3911,8,1,1,5,6,2,1
3912,3,1,2,2,0,3,0
3913,4,1,1,1,6,1,1
3914,7,1,2,2,2,1,1
3915,9,1,1,3,5,1,1
3916,8,1,1,5,5,1,1
3917,8,0,2,2,3,1,0
3918,7,1,2,0,3,2,0
3919,2,1,1,3,4,1,1
3920,6,1,1,1,5,2,1
3921,3,1,1,4,1,2,1
3922,6,0,1,0,5,1,1
3923,10,0,1,6,1,1,1
3924,1,0,1,0,2,1,1
3925,7,1,1,5,1,1,1
3926,6,0,1,1,4,2,1
3927,3,1,2,1,5,2,1
3928,8,0,1,4,4,1,1
3929,10,0,2,0,4,2,1
3930,9,1,1,4,2,2,0
3931,8,1,2,2,2,2,1
3932,9,0,1,5,4,2,1
3933,5,0,1,0,2,2,0
3934,9,0,1,4,2,1,1
3935,1,1,1,2,2,1,1
3936,0,1,2,6,0,1,1
3937,4,1,1,1,2,1,1
3938,3,0,2,2,4,1,1
3939,5,1,1,2,1,1,1
3940,2,1,1,0,1,2,0
3941,6,1,1,0,1,1,1
3942,8,1,2,3,1,1,1
3943,7,0,1,2,0,1,1
3944,0,1,2,6,2,1,1
3945,9,0,2,6,6,2,1
3946,2,0,1,0,2,2,1
3947,1,1,1,2,2,2,1
3948,8,0,2,3,3,2,1
3949,10,0,2,3,3,2,1
3950,3,0,2,0,6,1,1
3951,5,0,1,3,4,1,0
3952,9,1,2,2,3,1,0
3953,6,1,1,5,0,2,1
3954,1,1,2,1,5,2,0
3955,8,1,2,6,2,1,1
3956,6,1,2,1,6,2,1
3957,6,0,1,2,5,1,0
3958,2,0,2,5,6,2,0
3959,1,0,1,1,3,1,1
3960,4,1,2,1,2,2,1
3961,2,1,2,2,5,1,1
3962,6,1,1,5,2,2,1
3963,10,1,1,0,5,1,1
3964,4,1,1,0,2,2,1
3965,7,1,2,6,2,2,1
3966,5,0,2,1,4,2,1
3967,3,0,1,3,5,1,1
3968,3,1,2,1,5,2,0
3969,4,1,2,3,3,2,1
3970,8,1,1,5,3,1,0
3971,8,1,1,1,2,1,1
3972,1,0,2,1,1,1,0
3973,8,1,2,6,6,2,1
3974,0,1,2,1,2,2,1
3975,3,1,2,4,5,4,1
3976,1,0,1,3,6,1,1
3977,9,1,1,4,3,1,1
3978,7,0,2,5,3,1,1
3979,7,0,2,3,6,1,1
3980,5,1,2,2,4,2,1
3981,1,0,2,4,6,1,1
3982,6,0,1,0,5,1,1
3983,8,0,1,4,2,2,1
3984,2,0,1,0,6,1,1
3985,5,1,2,2,0,2,1
3986,1,0,1,6,1,1,1
3987,2,1,1,4,2,2,1
3988,5,1,2,1,6,1,0
3989,5,0,1,5,3,2,1
3990,7,1,1,6,5,1,1
3991,9,0,1,3,1,2,1
3992,8,0,2,2,1,3,0
3993,7,1,1,6,3,1,0
3994,6,1,2,3,0,2,1
3995,6,1,1,1,2,2,1
3996,1,1,1,0,3,3,1
3997,1,0,1,3,5,1,1
3998,4,0,1,5,2,2,1
3999,9,0,2,5,0,1,0
4000,8,0,1,6,5,1,1
4001,6,1,2,1,6,1,0
4002,4,1,1,0,0,2,1
4003,6,0,1,2,1,1,1
4004,0,0,1,2,2,1,1
4005,4,1,1,6,3,1,1
4006,7,1,1,1,0,1,1
4007,7,0,1,5,2,2,1
4008,8,1,2,6,5,1,1
4009,8,1,2,1,6,2,1
4010,6,1,2,0,1,2,1
4011,5,0,2,2,1,2,1
4012,9,0,2,5,1,2,0
4013,4,1,1,4,1,1,0
4014,4,1,2,2,2,1,1
4015,0,0,2,3,2,1,1
4016,7,1,1,0,3,2,1
4017,7,0,1,4,1,1,1
4018,7,1,2,5,3,2,1
4019,5,1,1,5,6,2,1
4020,5,0,1,1,2,3,0
4021,7,0,2,6,6,2,1
4022,2,1,2,6,3,1,1
4023,9,1,2,3,0,1,1
4024,9,1,1,5,4,1,1
4025,9,0,2,4,5,3,1
4026,3,0,2,6,0,2,1
4027,2,1,1,3,2,2,1
4028,3,0,2,3,0,2,1
4029,8,1,1,4,6,1,1
4030,0,1,1,0,0,2,1
4031,1,0,1,3,1,1,0
4032,1,0,2,4,5,1,1
4033,2,1,1,0,1,1,0
4034,8,0,2,3,4,1,1
4035,7,0,2,6,5,2,1
4036,4,0,2,6,0,2,1
4037,2,0,1,3,3,2,0
4038,5,1,1,5,5,2,1
4039,8,1,2,3,3,1,1
4040,3,1,2,0,0,1,1
4041,8,1,1,1,0,2,1
4042,2,0,2,0,1,2,1
4043,7,0,2,5,1,2,1
4044,5,1,1,1,0,1,0
4045,2,0,1,2,5,2,1
4046,10,1,2,0,2,2,1
4047,3,0,2,0,5,3,1
4048,9,1,1,6,5,1,0
4049,8,0,2,1,1,2,1
4050,10,0,1,2,1,2,0
4051,2,1,2,5,1,1,1
4052,1,1,1,3,1,1,1
4053,3,0,1,0,3,1,0
4054,7,1,2,4,5,2,1
4055,1,0,2,4,2,1,1
4056,1,1,2,3,4,1,0
4057,8,0,2,6,4,2,1
4058,3,1,1,5,3,2,1
4059,6,1,2,1,6,2,1
4060,10,1,1,4,3,1,1
4061,2,1,2,0,3,2,1
4062,0,0,1,5,3,2,1
4063,6,0,1,0,0,1,1
4064,2,0,1,4,0,2,1
4065,6,1,1,3,3,1,1
4066,6,0,2,2,6,2,1
4067,1,0,1,3,6,2,0
4068,3,1,2,5,1,2,1
4069,5,1,1,2,1,1,1
4070,3,0,2,2,0,2,0
4071,5,1,2,0,0,1,0
4072,3,0,1,4,1,2,0
4073,8,1,1,1,4,1,0
4074,3,1,1,6,3,1,1
4075,8,1,2,4,4,1,1
4076,3,1,1,0,6,2,1
4077,9,1,1,3,3,1,1
4078,5,1,1,0,3,1,1
4079,2,0,2,4,3,1,1
4080,1,0,2,0,1,2,1
4081,10,0,1,1,5,1,0
4082,8,0,1,6,4,2,1
4083,1,1,1,2,0,2,1
4084,3,1,2,3,0,1,0
4085,5,0,1,3,5,1,0
4086,7,0,2,4,1,2,1
4087,3,1,1,5,1,1,1
4088,4,0,2,5,1,1,1
4089,8,1,1,0,3,1,0
4090,6,0,2,0,6,2,0
4091,9,1,1,3,2,2,1
4092,5,0,2,3,4,1,1
4093,3,0,1,3,2,2,0
4094,4,1,2,0,3,2,1
4095,2,0,1,1,1,2,0
4096,8,0,1,2,0,2,1
4097,1,1,2,4,4,1,0
4098,2,0,1,2,5,1,0
4099,6,1,2,5,0,1,1
4100,8,0,2,6,6,1,1
4101,9,0,1,2,6,2,0
4102,7,1,2,1,3,2,1
4103,8,0,1,3,0,1,1
4104,5,1,2,1,6,2,0
4105,9,1,2,6,6,2,0
4106,7,1,2,3,6,1,0
4107,8,0,1,2,2,1,1
4108,4,1,1,3,4,1,0
4109,5,1,2,6,2,2,1
4110,2,0,1,1,6,1,0
4111,1,1,1,1,3,1,0
4112,6,1,2,0,0,2,1
4113,1,1,1,1,1,2,1
4114,9,0,2,2,2,1,1
4115,9,1,1,0,4,1,1
4116,9,0,1,5,5,1,1
4117,10,0,1,2,6,2,1
4118,8,0,2,2,5,1,0
4119,8,1,2,2,4,2,1
4120,0,1,1,0,1,1,0
4121,4,1,2,1,6,2,0
4122,4,1,2,0,1,1,1
4123,3,1,1,5,5,3,0
4124,9,1,1,1,4,1,1
4125,2,1,2,1,4,1,0
4126,8,1,1,2,6,1,1
4127,1,0,2,6,5,1,1
4128,1,0,1,6,1,2,0
4129,1,1,2,1,5,1,1
4130,6,1,1,0,3,1,0
4131,4,0,2,3,4,1,1
4132,10,0,1,3,2,2,1
4133,7,1,1,2,3,2,0
4134,2,0,2,4,1,2,0
4135,2,1,2,6,2,1,0
4136,2,0,1,0,0,1,1
4137,0,0,1,5,3,1,0
4138,1,1,1,0,6,2,1
4139,6,1,2,1,6,1,1
4140,9,1,2,4,6,2,1
4141,0,0,2,6,3,1,1
4142,7,1,2,3,2,2,0
4143,6,0,2,3,1,2,1
4144,8,0,1,6,3,1,1
4145,2,0,1,4,3,2,1
4146,3,0,1,5,5,1,0
4147,7,1,2,6,1,1,1
4148,0,1,1,4,0,3,1
4149,4,1,1,2,5,1,1
4150,7,1,2,2,2,2,0
4151,7,0,1,1,6,1,1
4152,2,0,2,1,3,1,0
4153,6,1,1,6,5,1,0
4154,1,1,2,2,3,1,1
4155,3,0,1,4,2,1,1
4156,7,1,1,0,3,2,1
4157,9,1,2,5,3,1,0
4158,4,0,2,0,0,2,1
4159,1,0,1,4,4,1,1
4160,7,1,2,6,2,2,1
4161,4,0,1,4,5,2,1
